,avg_price,avg_price_5ma,avg_price_10ma,avg_price_30ma,avg_price_60ma,avg_price_100ma,avg_price_180ma,avg_price_360ma,price_chg,price_chg_5sum,price_chg_10sum,price_chg_30sum,action,pur_price,state,sample_id
113,94.20387420654296,93.70624603271484,93.00699737548828,92.069791208903,91.93449536641438,90.50052403259276,87.56156460232205,81.32131524827744,0.435062504780781,1.0046230957353464,3.619170779496028,1.187463982003342,0.0,,90.41404477632963,3
114,94.20888824462891,93.81686798095703,93.30632507324219,92.10014119466146,91.98363945007324,90.58439678955078,87.62822546217176,81.38045827441745,0.00532253915050962,0.5908138806908436,3.240182299062311,1.0434142626726786,0.0,,90.41404477632963,3
115,94.31035766601562,94.00334106445311,93.53290954589843,92.15518519083659,92.03089274088542,90.66996487426759,87.6934991200765,81.44041094462077,0.10770684515799545,0.9951241595309135,2.439161284099778,1.8363964916980637,0.0,,90.41404477632963,3
116,94.48943939208985,94.20167266845702,93.73273162841797,92.20740982055663,92.08014055887858,90.76130690002441,87.76413444519042,81.50061061859131,0.18988553379091222,1.0567255862740765,2.143732035753443,1.7417304846555761,0.0,,90.41404477632963,3
117,94.84687652587891,94.41188720703126,93.96516677856445,92.2476877339681,92.13822486877442,90.85381129455565,87.83843438890246,81.56251130845813,0.378282627231874,1.1162600501120723,2.4881666307022376,1.3496538571614116,0.0,,90.41404477632963,3
118,94.11885833740234,94.39488403320313,94.05056503295899,92.26530588785808,92.1925846862793,90.94326818847657,87.90761190626357,81.62152475992839,-0.7675721279845504,-0.08637458265325915,0.9182485130820872,0.6335833900137668,0.0,,90.41404477632963,3
119,95.58036041259766,94.66917846679686,94.24302322387696,92.3381283569336,92.2749792734782,91.05521566772461,87.9833900366889,81.68638747321235,1.5528259702811464,1.4611288484773777,2.0519427291682213,2.394366116324073,0.0,,90.41404477632963,3
120,53.57089767456055,53.23585174560547,53.308141021728524,52.492969538370765,52.05260309855144,50.38611298370361,46.83654577679104,47.44801496505737,1.3642364865014134,0.10052085081223305,-0.06745984665656923,0.6939851055250488,1.0,53.57089767456055,53.57089767456055,4
121,53.76654205322266,53.297786407470696,53.312979202270505,52.510802637736006,52.1177528889974,50.49456433105468,46.9263117175632,47.42688076866998,0.36520645939261964,0.6069223592412327,0.13810735518049544,1.1352047460352197,1.0,53.76654205322266,53.6687198638916,4
122,53.5864013671875,53.28384017944336,53.29624443054199,52.53451632181803,52.173850847880054,50.59536372375488,47.01292724609375,47.40598308351304,-0.3350423500489197,-0.10087613629457248,-0.26318602898006604,1.469987403436309,1.0,53.5864013671875,53.64128036499023,4
123,53.77611465454102,53.50997116088867,53.363904037475585,52.5648014831543,52.22624137878418,50.68653031158448,47.10503487481011,47.386199955410426,0.3540325204030026,2.136767283331928,1.3079346209215479,1.8380738842366982,1.0,53.77611465454102,53.67498893737793,4
124,53.65289840698242,53.670570831298825,53.449366912841796,52.593306172688806,52.27150527954101,50.77127080535889,47.18830810970731,47.36772273381551,-0.22912820747675866,1.5193049087713546,1.6461353458180126,1.7409776709560751,1.0,53.65289840698242,53.670570831298825,4
125,53.115929412841794,53.579577178955084,53.407714462280275,52.62249125162761,52.30824174245198,50.848849708557125,47.26762755923801,47.34876775317722,-1.0008201049409582,-0.845751682671017,-0.7452308318587777,1.795847618640952,1.0,53.115929412841794,53.57813059488932,4
126,53.10677947998047,53.44762466430664,53.37270553588868,52.66258740743001,52.33770099639893,50.92207147979737,47.34796083662245,47.32911220550537,-0.017226344267096128,-1.2281844863307327,-0.6212621270894938,2.422725045833548,1.0,53.10677947998047,53.51079472133092,4
127,53.537662506103516,53.43787689208985,53.3608585357666,52.75123095194498,52.363807907104494,50.996787010192875,47.42627485911051,47.31091703202989,0.8113522046379718,-0.0817899316438413,-0.18266606793840756,5.209918637883478,1.0,53.537662506103516,53.51415319442749,4
